wnol,325,1,rb21,div3,true,407,5363,1606473320516
wnol,325,2,cr32,tr11,false,321,1712,1606473322232
wnol,325,3,ty42,cb44,false,398,3630,1606473325866
wnol,325,4,sb31,ry33,false,249,1711,1606473327580
wnol,325,5,tb32,cb44,false,241,1814,1606473329396
wnol,325,6,tb23,sg22,false,258,1806,1606473331204
wnol,325,7,tg43,tr11,false,216,1738,1606473332944
wnol,325,8,sy14,sg22,false,584,2177,1606473335123
wnol,325,9,sr34,ry33,false,163,5865,1606473340990
wnol,325,10,rr24,ry33,false,244,2657,1606473343650
wnol,325,11,ty24,tr11,false,472,2029,1606473345681
wnol,325,12,rb12,ry33,false,282,1574,1606473347257
wnol,325,13,cy21,cb44,false,190,2528,1606473349787
wnol,325,14,sy41,sg22,false,174,1989,1606473351778
wnol,325,15,cg13,tr11,false,192,1416,1606473353196
wnol,325,16,tg34,cb44,true,194,1610,1606473354808
wnol,325,17,rr42,cb44,false,193,2002,1606473356812
wnol,325,18,sb13,ry33,true,157,1522,1606473358336
wnol,325,19,sr43,sg22,false,165,2280,1606473360618
wnol,325,20,cr23,tr11,false,141,1379,1606473361999
wnol,325,21,cg31,ry33,false,161,8083,1606473370084
wnol,325,22,rg41,sg22,false,124,1191,1606473371276
wnol,325,23,cy12,ry33,false,151,1203,1606473372480
wnol,325,24,rb12,cb44,false,180,1324,1606473373808
wnol,325,25,cg31,sg22,false,160,33662,1606473407472
wnol,325,26,cy12,ry33,false,167,1179,1606473408653
wnol,325,27,tb23,tr11,false,178,1175,1606473409829
wnol,325,28,tg43,cb44,false,177,1504,1606473411335
wnol,325,29,rr42,tr11,false,169,1281,1606473412619
wnol,325,30,ty42,sg22,true,180,1625,1606473414246
wnol,325,31,sb13,ry33,true,162,1337,1606473415586
wnol,325,32,sb31,ry33,false,150,1174,1606473416761
wnol,325,33,rr24,sg22,false,120,1090,1606473417853
wnol,325,34,tb32,cb44,false,163,1089,1606473418945
wnol,325,35,cy21,tr11,true,156,1636,1606473420584
wnol,325,36,sy41,ry33,false,435,1973,1606473422559
wnol,325,37,cr32,sg22,true,582,1846,1606473424407
wnol,325,38,sr43,ry33,true,261,3445,1606473427854
wnol,325,39,rg14,sg22,false,131,1589,1606473429445
wnol,325,40,rb21,cb44,false,232,1954,1606473431401
wnol,325,41,sr34,sg22,false,163,2270,1606473433673
wnol,325,42,sy14,sg22,false,589,2006,1606473435681
wnol,325,43,ty24,ry33,false,186,1356,1606473437038
wnol,325,44,cg13,ry33,true,155,1543,1606473438584
wnol,325,45,tg34,ry33,false,155,1275,1606473439862
wnol,325,46,rg41,sg22,false,148,1245,1606473441110
wnol,325,47,sy14,cb44,true,193,1332,1606473442443
wnol,325,48,cg13,ry33,true,171,1310,1606473443756
wnol,325,49,rr24,sg22,false,151,1146,1606473444903
wnol,325,50,rg41,tr11,true,164,1239,1606473446143
wnol,325,51,cg31,sg22,false,157,2522,1606473448667
wnol,325,52,cr32,sg22,true,220,34186,1606473482855
wnol,325,53,sr43,ry33,true,150,2876,1606473485734
wnol,325,54,tg34,sg22,false,363,2088,1606473487824
wnol,325,55,rb12,tr11,false,172,3036,1606473490861
wnol,325,56,rb21,ry33,false,233,1594,1606473492458
wnol,325,57,sb13,tr11,false,194,1369,1606473493828
wnol,325,58,tb23,tr11,false,204,1942,1606473495772
wnol,325,59,cr23,sg22,false,199,1547,1606473497321
wnol,325,60,sr34,ry33,false,188,1973,1606473499296
wnol,325,61,rg14,sg22,false,129,2157,1606473501455
wnol,325,62,cy21,sg22,false,150,7099,1606473508556
wnol,325,63,sb31,sg22,false,221,1660,1606473510218
wnol,325,64,cy12,sg22,true,158,3149,1606473513369
wnol,325,65,ty42,ry33,false,194,2059,1606473515430
wnol,325,66,ty24,tr11,false,189,1312,1606473516744
wnol,325,67,tg43,sg22,false,169,1416,1606473518162
wnol,325,68,sy41,ry33,false,172,1166,1606473519330
wnol,325,69,tb32,sg22,true,344,1440,1606473520771
wnol,325,70,rr24,ry33,false,212,1413,1606473522186
wnol,325,71,tg34,sg22,false,1003,2060,1606473524248
wnol,325,72,sb13,sg22,false,156,1455,1606473525704
wnol,325,73,cr32,tr11,false,169,2493,1606473528199
wnol,325,74,tb32,sg22,true,159,4310,1606473532511
wnol,325,75,sr43,ry33,true,161,1365,1606473533878
wnol,325,76,cy12,sg22,true,157,1199,1606473535084
wnol,325,77,tb23,tr11,false,193,1289,1606473536375
wnol,325,78,cr23,ry33,true,171,1468,1606473537845
wnol,325,79,rr42,sg22,true,215,1396,1606473539244
wnol,325,80,rb21,sg22,false,162,108096,1606473647342
wnol,325,81,sy41,ry33,false,162,1172,1606473648517
wnol,325,82,rg41,cb44,false,179,1211,1606473649731
wnol,325,83,sy14,tr11,false,165,1182,1606473650914
wnol,325,84,cg31,sg22,false,135,1074,1606473651990
wnol,325,85,sb31,ry33,false,174,1072,1606473653063
wnol,325,86,tg43,cb44,false,208,1122,1606473654187
wnol,325,87,ty24,sg22,false,136,1104,1606473655293
wnol,325,88,cy21,ry33,false,151,1023,1606473656319
wnol,325,89,ty42,tr11,false,191,1160,1606473657481
wnol,325,90,sr34,cb44,true,213,1202,1606473658686
wnol,325,91,cg13,sg22,false,157,1223,1606473659910
wnol,325,92,rg14,ry33,false,149,1120,1606473661032
wnol,325,93,rb12,cb44,false,225,1180,1606473662214
wnol,325,94,sb13,sg22,false,134,1118,1606473663333
wnol,325,95,rg41,tr11,true,188,1178,1606473664513
wnol,325,96,cr32,sg22,true,136,1094,1606473665609
wnol,325,97,sr34,ry33,false,150,989,1606473666600
wnol,325,98,cg31,cb44,false,227,1121,1606473667723
wnol,325,99,cy21,sg22,false,130,988,1606473668712
wnol,325,100,ty42,ry33,false,140,972,1606473669686
wnol,325,101,cg13,cb44,false,178,1089,1606473670778
wnol,325,102,sb31,tr11,true,165,1312,1606473672091
wnol,325,103,tg34,ry33,false,135,1039,1606473673132
wnol,325,104,tb32,cb44,false,195,1296,1606473674430
wnol,325,105,rr24,tr11,false,150,1216,1606473675648
wnol,325,106,rr42,sg22,true,126,1248,1606473676898
wnol,325,107,tb23,ry33,true,134,901,1606473677801
wnol,325,108,ty24,cb44,true,191,1003,1606473678805
wnol,325,109,cy12,ry33,false,108,1119,1606473679926
wnol,325,110,sy41,sg22,false,123,897,1606473680826
