wnolfs,13,1,sy41,tr11,true,4300,9624,1603368351055
wnolfs,13,2,rb12,ry33,false,2364,6337,1603368357399
wnolfs,13,3,cr23,sg22,false,1384,4781,1603368362187
wnolfs,13,4,tg34,cb44,true,1159,3607,1603368365799
wnolfs,13,5,rb21,ry33,false,795,2943,1603368368745
wnolfs,13,6,cr32,tr11,false,726,2491,1603368371238
wnolfs,13,7,tg43,sg22,false,432,1763,1603368373004
wnolfs,13,8,sy14,ry33,false,339,1628,1603368374635
wnolfs,13,9,rg41,sg22,false,1019,2296,1603368376934
wnolfs,13,10,cy12,cb44,false,960,2938,1603368379874
wnolfs,13,11,tb23,tr11,false,1144,7320,1603368387197
wnolfs,13,12,sr34,ry33,false,2452,4405,1603368391606
wnolfs,13,13,cy21,sg22,false,624,2947,1603368394557
wnolfs,13,14,tb32,cb44,false,962,2228,1603368396786
wnolfs,13,15,sr43,sg22,false,957,2201,1603368398990
wnolfs,13,16,rg14,ry33,false,374,1597,1603368400589
wnolfs,13,17,sb31,tr11,true,626,1622,1603368402214
wnolfs,13,18,rr42,sg22,true,438,1838,1603368404056
wnolfs,13,19,cg13,ry33,true,670,3245,1603368407303
wnolfs,13,20,ty24,cb44,true,711,1868,1603368409173
wnolfs,13,21,cg31,tr11,true,492,1432,1603368410610
wnolfs,13,22,ty42,sg22,true,697,1706,1603368412319
wnolfs,13,23,sb13,ry33,true,938,2005,1603368414327
wnolfs,13,24,sy41,cb44,false,1135,2027,1603368416357
wnolfs,13,25,rb12,cb44,false,482,2181,1603368418541
wnolfs,13,26,cr23,tr11,false,733,1655,1603368420198
wnolfs,13,27,tg34,sg22,false,579,1515,1603368421715
wnolfs,13,28,rb21,ry33,false,360,1134,1603368422851
wnolfs,13,29,cr32,cb44,false,411,1119,1603368423973
wnolfs,13,30,tg43,cb44,false,410,1155,1603368425131
wnolfs,13,31,sy14,ry33,false,872,1837,1603368426971
wnolfs,13,32,rg41,sg22,false,410,1295,1603368428268
wnolfs,13,33,cy12,tr11,false,985,1781,1603368430051
wnolfs,13,34,tb23,tr11,false,697,5274,1603368435329
wnolfs,13,35,sr34,sg22,false,883,1800,1603368437132
wnolfs,13,36,cy21,ry33,false,1011,1932,1603368439066
wnolfs,13,37,tb32,cb44,false,705,1466,1603368440534
wnolfs,13,38,sr43,cb44,false,2567,5677,1603368446214
wnolfs,13,39,rg14,sg22,false,2457,5040,1603368451256
wnolfs,13,40,sb31,ry33,false,2559,20291,1603368471549
wnolfs,13,41,rr42,tr11,false,748,2142,1603368473696
wnolfs,13,42,cg13,sg22,false,1078,2079,1603368475778
wnolfs,13,43,ty24,ry33,false,578,1412,1603368477192
wnolfs,13,44,cg31,cb44,false,652,1413,1603368478607
wnolfs,13,45,ty42,cb44,false,533,1778,1603368480388
wnolfs,13,46,sb13,cb44,false,1562,2917,1603368483307
wnolfs,13,47,sy41,sg22,false,1488,3138,1603368486451
wnolfs,13,48,rb12,cb44,false,667,1904,1603368488357
wnolfs,13,49,cr23,sg22,false,1055,2058,1603368490417
wnolfs,13,50,tg34,tr11,false,1144,2161,1603368492580
wnolfs,13,51,rb21,tr11,true,60,4255,1603368496839
wnolfs,13,52,cr32,tr11,false,438,2828,1603368499669
wnolfs,13,53,tg43,sg22,false,874,3231,1603368502903
wnolfs,13,54,sy14,ry33,false,358,2861,1603368505768
wnolfs,13,55,rg41,cb44,false,315,1786,1603368507557
wnolfs,13,56,cy12,ry33,false,1024,15328,1603368522887
wnolfs,13,57,tb23,tr11,false,6151,7366,1603368530256
wnolfs,13,58,sr34,ry33,false,2125,3651,1603368533912
wnolfs,13,59,cy21,cb44,false,331,1171,1603368535085
wnolfs,13,60,tb32,sg22,true,586,1235,1603368536323
wnolfs,13,61,sr43,sg22,false,630,2284,1603368538611
wnolfs,13,62,rg14,ry33,false,417,1552,1603368540164
wnolfs,13,63,sb31,tr11,true,667,1794,1603368541960
wnolfs,13,64,rr42,sg22,true,527,2277,1603368544240
wnolfs,13,65,cg13,div3,true,669,1866,1603368546110
wnolfs,13,66,ty24,cb44,true,490,1953,1603368548066
wnolfs,13,67,cg31,tr11,true,705,1866,1603368549935
wnolfs,13,68,ty42,sg22,true,1078,2040,1603368551979
wnolfs,13,69,sb13,ry33,true,3174,4241,1603368556224
wnolfs,13,70,sy41,cb44,false,828,1827,1603368558055
wnolfs,13,71,rb12,tr11,false,629,2564,1603368560621
wnolfs,13,72,cr23,tr11,false,696,3040,1603368563663
wnolfs,13,73,tg34,tr11,false,572,1368,1603368565033
wnolfs,13,74,rb21,tr11,true,923,1713,1603368566749
wnolfs,13,75,cr32,sg22,true,1107,1919,1603368568669
wnolfs,13,76,tg43,ry33,true,454,1268,1603368569944
wnolfs,13,77,sy14,cb44,true,732,1757,1603368571703
wnolfs,13,78,rg41,tr11,true,674,1646,1603368573352
wnolfs,13,79,cy12,sg22,true,806,2058,1603368575413
wnolfs,13,80,tb23,ry33,true,594,1499,1603368576915
wnolfs,13,81,sr34,cb44,true,953,2314,1603368579231
wnolfs,13,82,cy21,tr11,true,572,2137,1603368581371
wnolfs,13,83,tb32,sg22,true,2741,3515,1603368584889
wnolfs,13,84,sr43,ry33,true,704,1537,1603368586428
wnolfs,13,85,rg14,cb44,true,403,1281,1603368587711
wnolfs,13,86,sb31,sg22,false,497,3383,1603368591097
wnolfs,13,87,rr42,tr11,false,1070,1889,1603368592988
wnolfs,13,88,cg13,cb44,false,946,2043,1603368595033
wnolfs,13,89,ty24,tr11,false,476,1530,1603368596565
wnolfs,13,90,cg31,tr11,true,850,1757,1603368598325
wnolfs,13,91,ty42,sg22,true,1079,2973,1603368601301
wnolfs,13,92,sb13,ry33,true,1635,2474,1603368603778
wnolfs,13,93,sy41,cb44,false,2052,3001,1603368606782
wnolfs,13,94,rb12,cb44,false,1751,2835,1603368609618
wnolfs,13,95,cr23,cb44,false,726,1853,1603368611473
wnolfs,13,96,tg34,cb44,true,638,1543,1603368613019
wnolfs,13,97,rb21,tr11,true,643,1558,1603368614579
wnolfs,13,98,cr32,sg22,true,410,1531,1603368616112
wnolfs,13,99,tg43,ry33,true,784,1625,1603368617739
wnolfs,13,100,sy14,cb44,true,771,1601,1603368619345
wnolfs,13,101,rg41,tr11,true,624,1420,1603368620767
wnolfs,13,102,cy12,sg22,true,733,1616,1603368622386
wnolfs,13,103,tb23,ry33,true,668,1668,1603368624058
wnolfs,13,104,sr34,cb44,true,638,1477,1603368625539
wnolfs,13,105,cy21,tr11,true,506,1199,1603368626740
wnolfs,13,106,tb32,sg22,true,514,1389,1603368628132
wnolfs,13,107,sr43,ry33,true,602,1552,1603368629687
wnolfs,13,108,rg14,tr11,false,621,2984,1603368632677
wnolfs,13,109,sb31,tr11,true,557,1441,1603368634121
wnolfs,13,110,rr42,sg22,true,1144,1991,1603368636115
wnolfs,13,111,cg13,ry33,true,588,1567,1603368637684
wnolfs,13,112,ty24,cb44,true,746,1641,1603368639332
wnolfs,13,113,cg31,tr11,true,1365,2188,1603368641525
wnolfs,13,114,ty42,cb44,false,3452,9980,1603368651509
wnolfs,13,115,sb13,tr11,false,2104,3025,1603368654536
wnolfs,13,116,sy41,sg22,false,653,2277,1603368656817
wnolfs,13,117,rb12,ry33,false,1053,1873,1603368658692
wnolfs,13,118,cr23,cb44,false,1788,2630,1603368661324
wnolfs,13,119,tg34,tr11,false,1788,2679,1603368664006
