wlout,457,1,sy14,cb44,true,1642,4253,1606858886593
wlout,457,2,cg31,tr11,true,2769,4171,1606858890769
wlout,457,3,tg43,ry33,true,2150,3662,1606858894432
wlout,457,4,sr34,cb44,true,1923,3039,1606858897472
wlout,457,5,cr32,sg22,true,1896,3014,1606858900487
wlout,457,6,rr24,cb44,true,1978,3272,1606858903760
wlout,457,7,rb21,tr11,true,2458,3647,1606858907408
wlout,457,8,cg13,ry33,true,2529,3727,1606858911136
wlout,457,9,sr43,ry33,true,1944,3271,1606858914408
wlout,457,10,cr23,ry33,true,4297,5239,1606858919648
wlout,457,11,tg34,cb44,true,2590,3654,1606858923304
wlout,457,12,rb12,sg22,true,2218,3527,1606858926832
wlout,457,13,cy21,tr11,true,2937,3887,1606858930720
wlout,457,14,rr42,sg22,true,5130,6494,1606858937216
wlout,457,15,rg14,cb44,true,3019,6382,1606858943600
wlout,457,16,tb23,ry33,true,1941,3686,1606858947287
wlout,457,17,cy12,sg22,true,3032,5224,1606858952512
wlout,457,18,ty24,cb44,true,2860,4374,1606858956888
