wonly,189,1,cg13,ry33,true,1728,6171,1606397898351
wonly,189,2,rg41,tr11,true,2470,4326,1606397902680
wonly,189,3,rr42,sg22,true,936,2270,1606397904951
wonly,189,4,rb12,sg22,true,1282,2680,1606397907632
wonly,189,5,sb31,tr11,true,895,1942,1606397909576
wonly,189,6,tb23,ry33,true,686,1679,1606397911256
wonly,189,7,tg34,cb44,true,658,1624,1606397912881
wonly,189,8,rr24,cb44,true,727,1774,1606397914656
wonly,189,9,ty24,cb44,true,1407,2471,1606397917129
wonly,189,10,sy14,cb44,true,674,1727,1606397918857
wonly,189,11,sr43,ry33,true,666,1632,1606397920490
wonly,189,12,sr34,cb44,true,732,1773,1606397922265
wonly,189,13,cy12,sg22,true,1070,2071,1606397924338
wonly,189,14,cr32,sg22,true,975,1848,1606397926186
wonly,189,15,rb21,tr11,true,683,1570,1606397927757
wonly,189,16,tb32,sg22,true,648,1680,1606397929438
wonly,189,17,sy41,tr11,true,712,1679,1606397931118
wonly,189,18,sb13,ry33,true,655,1695,1606397932814
