wonly,168,1,tb32,sg22,true,627,13311,1606309418225
wonly,168,2,sy41,tr11,true,750,2044,1606309420271
wonly,168,3,sy14,cb44,true,862,1863,1606309422136
wonly,168,4,rb21,tr11,true,1144,2297,1606309424434
wonly,168,5,tg34,cb44,true,924,1966,1606309426401
wonly,168,6,sr43,ry33,true,814,1826,1606309428228
wonly,168,7,ty24,cb44,true,718,1623,1606309429852
wonly,168,8,rg41,tr11,true,968,1929,1606309431782
wonly,168,9,sr34,cb44,true,885,1990,1606309433773
wonly,168,10,rb12,sg22,true,467,1333,1606309435107
wonly,168,11,tg43,ry33,true,461,1230,1606309436338
wonly,168,12,sb13,ry33,true,572,1365,1606309437704
wonly,168,13,sb31,tr11,true,533,1332,1606309439038
wonly,168,14,cy12,sg22,true,550,1381,1606309440420
wonly,168,15,cy21,tr11,true,421,1390,1606309441811
wonly,168,16,rr42,sg22,true,761,1545,1606309443357
wonly,168,17,cg13,ry33,true,372,1097,1606309444455
wonly,168,18,tb23,ry33,true,524,1220,1606309445676
